filename,width,height,class,xmin,ymin,xmax,ymax
crop001023_jpg.rf.21a2bbd734c648c6b7200768512a1767.jpg,1080,976,person,604,233,809,878
crop001023_jpg.rf.21a2bbd734c648c6b7200768512a1767.jpg,1080,976,non-person,24,296,208,882
crop001023_jpg.rf.21a2bbd734c648c6b7200768512a1767.jpg,1080,976,non-person,870,73,1024,455
crop001124_jpg.rf.234a04da1ed62be2ea578223d3ef85e6.jpg,496,716,person,222,185,365,553
crop001124_jpg.rf.234a04da1ed62be2ea578223d3ef85e6.jpg,496,716,person,372,220,473,549
crop001124_jpg.rf.234a04da1ed62be2ea578223d3ef85e6.jpg,496,716,non-person,187,59,249,155
crop001124_jpg.rf.234a04da1ed62be2ea578223d3ef85e6.jpg,496,716,non-person,335,45,454,200
person_and_bike_188_jpg.rf.25e9ad4518dff65026bf74fcecc12c41.jpg,640,480,person,335,183,407,364
person_and_bike_188_jpg.rf.25e9ad4518dff65026bf74fcecc12c41.jpg,640,480,person,287,187,326,277
person_and_bike_188_jpg.rf.25e9ad4518dff65026bf74fcecc12c41.jpg,640,480,non-person,165,71,349,162
person_and_bike_188_jpg.rf.25e9ad4518dff65026bf74fcecc12c41.jpg,640,480,non-person,57,304,176,444
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,person,411,126,523,448
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,person,250,123,374,439
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,person,145,134,218,321
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,person,114,152,141,237
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,person,227,139,258,233
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,non-person,108,59,167,101
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,non-person,405,50,470,88
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,non-person,544,164,626,378
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,non-person,50,162,101,233
person_230_jpg.rf.1c77a545864109497bfe7a9580f1ec77.jpg,640,480,non-person,18,87,61,226
crop001075_jpg.rf.221d5c47af07e7d437fd4ddda4f1358d.jpg,493,769,person,168,284,229,473
crop001075_jpg.rf.221d5c47af07e7d437fd4ddda4f1358d.jpg,493,769,person,213,207,320,587
crop001075_jpg.rf.221d5c47af07e7d437fd4ddda4f1358d.jpg,493,769,non-person,371,488,491,712
crop001075_jpg.rf.221d5c47af07e7d437fd4ddda4f1358d.jpg,493,769,non-person,92,50,208,224
crop001075_jpg.rf.221d5c47af07e7d437fd4ddda4f1358d.jpg,493,769,non-person,347,21,439,166
person_and_bike_019_jpg.rf.2639b18f9e7b10a0ed7763c6ce7ffc9a.jpg,640,480,person,246,37,400,413
crop001015_jpg.rf.261939114100340e08d4e90df857a317.jpg,619,964,person,240,329,399,660
crop001015_jpg.rf.261939114100340e08d4e90df857a317.jpg,619,964,non-person,58,311,199,684
crop_000016_jpg.rf.270f62e577a79e554cdbda9304438648.jpg,949,699,person,580,82,754,661
crop_000016_jpg.rf.270f62e577a79e554cdbda9304438648.jpg,949,699,non-person,127,81,338,539
crop001820_jpg.rf.2834fbfe89a69093336ab3c7f36ea32d.jpg,416,594,person,169,154,245,452
crop001109_jpg.rf.27d5712a65dc7f54494424ebf676d28e.jpg,474,555,person,221,129,311,422
crop001109_jpg.rf.27d5712a65dc7f54494424ebf676d28e.jpg,474,555,non-person,19,50,181,325
person_and_bike_081_jpg.rf.1e2835b0bf7621ca8e643c339131fc1c.jpg,640,480,person,279,39,420,468
person_and_bike_081_jpg.rf.1e2835b0bf7621ca8e643c339131fc1c.jpg,640,480,non-person,132,166,346,432
person_299_jpg.rf.1ff441fd80623ecb9204435b6e83f428.jpg,640,480,person,191,122,283,463
person_299_jpg.rf.1ff441fd80623ecb9204435b6e83f428.jpg,640,480,person,312,214,390,430
crop001600_jpg.rf.27a55afc7f8ae6cc968cf1c66f21ebd5.jpg,391,566,person,169,166,254,416
crop001600_jpg.rf.27a55afc7f8ae6cc968cf1c66f21ebd5.jpg,391,566,non-person,297,66,391,333
person_284_jpg.rf.22ceb2776429dab29bcae33a74ed3920.jpg,640,480,person,236,143,366,368
person_284_jpg.rf.22ceb2776429dab29bcae33a74ed3920.jpg,640,480,person,559,117,603,221
crop001202_jpg.rf.28a06c109fff94f8a5b6ea413da12686.jpg,620,976,person,179,213,400,817
crop001202_jpg.rf.28a06c109fff94f8a5b6ea413da12686.jpg,620,976,non-person,456,247,620,695
person_and_bike_123_jpg.rf.1f6a603196be88984340602a97054f62.jpg,640,480,person,325,166,397,342
person_071_jpg.rf.288d89b822dc5a65ae4c41989c70124a.jpg,640,480,person,196,70,313,428
person_071_jpg.rf.288d89b822dc5a65ae4c41989c70124a.jpg,640,480,non-person,409,143,504,392
crop_000025_jpg.rf.21b8be6566f811afc002a6d4cf718e36.jpg,920,720,person,293,74,529,662
crop_000025_jpg.rf.21b8be6566f811afc002a6d4cf718e36.jpg,920,720,non-person,591,224,709,708
person_and_bike_207_jpg.rf.2844748d3d6249f901312293871e6e2d.jpg,640,480,person,301,113,391,313
person_and_bike_022_jpg.rf.264492ac1b3f07670ec12e18bd309bd2.jpg,640,480,person,294,185,379,386
person_346_jpg.rf.23911f0bf4c449c1fec3b4dae9ec9395.jpg,640,480,person,208,159,300,408
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,person,249,150,298,293
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,person,214,353,273,465
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,person,567,319,606,432
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,person,828,179,880,320
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,non-person,457,117,572,264
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,non-person,343,320,423,476
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,non-person,20,156,82,306
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,non-person,672,13,752,163
crop001501_jpg.rf.298c80563646c4a5821438f3270af5a2.jpg,1060,605,non-person,960,23,1043,174
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,person,318,140,388,392
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,person,256,156,320,395
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,person,171,141,261,395
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,non-person,460,45,551,323
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,non-person,52,150,130,369
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,non-person,196,25,305,99
person_135_jpg.rf.2949ed5a8f59d50651c6701870fd12c5.jpg,640,480,non-person,515,4,634,71
person_and_bike_005_jpg.rf.29446e34707b60c5ba3f360f40f81d22.jpg,480,640,person,174,191,230,355
person_174_jpg.rf.29ffe522f169aaba3d2ec506d3cda22b.jpg,640,480,person,317,102,423,370
person_174_jpg.rf.29ffe522f169aaba3d2ec506d3cda22b.jpg,640,480,person,168,183,240,371
person_174_jpg.rf.29ffe522f169aaba3d2ec506d3cda22b.jpg,640,480,person,426,224,498,366
crop_000015_jpg.rf.2ae1ad569533a94e80a10db47a1c3a39.jpg,702,720,person,189,103,478,646
crop_000015_jpg.rf.2ae1ad569533a94e80a10db47a1c3a39.jpg,702,720,non-person,532,97,671,523
crop001238_jpg.rf.2b12b229173dceebf66fab917eb1dfa0.jpg,405,609,person,168,138,261,475
crop001238_jpg.rf.2b12b229173dceebf66fab917eb1dfa0.jpg,405,609,non-person,289,234,382,322
crop001519_jpg.rf.2b1cabfbe2b1912f12cf07f8562cbc5c.jpg,668,948,person,226,223,413,764
crop001519_jpg.rf.2b1cabfbe2b1912f12cf07f8562cbc5c.jpg,668,948,non-person,233,24,451,177
crop001130_jpg.rf.2b6384ff3ef2fe69ac040341e4fc6004.jpg,613,976,person,189,199,406,882
crop001130_jpg.rf.2b6384ff3ef2fe69ac040341e4fc6004.jpg,613,976,non-person,321,80,567,209
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,person,332,77,450,401
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,person,241,112,333,401
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,person,124,85,154,164
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,person,93,86,120,159
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,person,149,90,175,164
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,non-person,496,16,552,224
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,non-person,139,140,234,326
person_127_jpg.rf.292733e16f5a0e427051290ca1c9d1e3.jpg,640,480,non-person,58,209,149,306
crop001541_jpg.rf.2daab1a5dd90b85934de0fd3069e9f2f.jpg,929,960,person,307,297,447,774
crop001541_jpg.rf.2daab1a5dd90b85934de0fd3069e9f2f.jpg,929,960,person,449,315,518,569
crop001541_jpg.rf.2daab1a5dd90b85934de0fd3069e9f2f.jpg,929,960,non-person,718,1,874,269
crop001541_jpg.rf.2daab1a5dd90b85934de0fd3069e9f2f.jpg,929,960,non-person,140,96,348,278
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,person,249,219,324,430
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,person,351,207,429,417
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,person,429,241,499,459
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,person,591,230,645,419
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,person,639,242,694,422
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,non-person,505,78,581,202
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,non-person,67,125,203,429
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,non-person,170,458,279,594
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,non-person,653,77,754,220
crop001646_jpg.rf.2c0b83d609d4151893d2e70267e1fb75.jpg,841,594,non-person,353,64,450,147
crop001687_jpg.rf.2e99cbcb2b787b4948e33a7cf286ddba.jpg,690,960,person,159,129,327,748
crop001692_jpg.rf.2d778a673491a56c25e90680a8d136d6.jpg,302,862,person,50,206,156,555
crop001692_jpg.rf.2d778a673491a56c25e90680a8d136d6.jpg,302,862,person,187,291,290,648
person_333_jpg.rf.2c361c1c55f35b92ee0c8b042b8a9871.jpg,640,480,person,216,167,282,333
person_333_jpg.rf.2c361c1c55f35b92ee0c8b042b8a9871.jpg,640,480,person,296,172,352,284
person_333_jpg.rf.2c361c1c55f35b92ee0c8b042b8a9871.jpg,640,480,person,176,189,236,332
person_333_jpg.rf.2c361c1c55f35b92ee0c8b042b8a9871.jpg,640,480,person,366,169,412,279
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,164,202,233,419
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,209,206,291,432
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,280,271,340,480
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,348,313,394,465
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,395,205,466,448
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,432,230,510,462
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,person,510,203,562,332
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,2,39,102,205
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,489,17,594,221
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,432,464,596,609
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,101,564,202,609
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,251,459,349,609
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,134,15,235,194
crop001074_jpg.rf.2dfc228a419cf56526f1b903eb529337.jpg,655,609,non-person,323,8,462,139
crop001119_jpg.rf.3024bed6eed9a05cb80310963f1b3ef3.jpg,505,378,person,79,164,117,264
crop001119_jpg.rf.3024bed6eed9a05cb80310963f1b3ef3.jpg,505,378,non-person,269,18,338,177
crop001500_jpg.rf.2d82732327de94ebdede892c74c653b8.jpg,248,345,person,103,107,150,231
crop001500_jpg.rf.2d82732327de94ebdede892c74c653b8.jpg,248,345,non-person,14,89,74,206
crop001655_jpg.rf.2b60428d9794a67d9b60654a53a4033e.jpg,918,740,person,434,254,522,511
crop001655_jpg.rf.2b60428d9794a67d9b60654a53a4033e.jpg,918,740,person,346,269,430,507
crop001655_jpg.rf.2b60428d9794a67d9b60654a53a4033e.jpg,918,740,person,216,264,274,435
crop001655_jpg.rf.2b60428d9794a67d9b60654a53a4033e.jpg,918,740,person,79,257,121,391
person_033_jpg.rf.318ca42c6cdb4eb079eb985402fe9b08.jpg,480,640,person,141,118,311,634
person_033_jpg.rf.318ca42c6cdb4eb079eb985402fe9b08.jpg,480,640,non-person,328,192,480,363
person_167_jpg.rf.2e9d55e2421e674aa487105c2613d134.jpg,640,480,person,303,158,382,363
person_167_jpg.rf.2e9d55e2421e674aa487105c2613d134.jpg,640,480,person,258,177,320,358
person_173_jpg.rf.31bbea146a50c39fe1e4bc7c414602e9.jpg,640,480,person,383,130,470,424
person_173_jpg.rf.31bbea146a50c39fe1e4bc7c414602e9.jpg,640,480,person,301,135,389,408
crop001085_jpg.rf.314efe5c140a82526a570babaae5e824.jpg,409,976,person,171,212,259,507
crop001085_jpg.rf.314efe5c140a82526a570babaae5e824.jpg,409,976,non-person,84,23,253,225
crop001606_jpg.rf.2ffa6b43a58b7054717e224f7856a5ad.jpg,359,408,person,179,129,216,279
crop001606_jpg.rf.2ffa6b43a58b7054717e224f7856a5ad.jpg,359,408,non-person,81,91,162,279
person_010_jpg.rf.29a75b6ff5aabfcb9811514b249a89a3.jpg,480,640,person,211,150,303,565
person_010_jpg.rf.29a75b6ff5aabfcb9811514b249a89a3.jpg,480,640,person,39,240,81,325
person_010_jpg.rf.29a75b6ff5aabfcb9811514b249a89a3.jpg,480,640,non-person,361,115,460,406
person_010_jpg.rf.29a75b6ff5aabfcb9811514b249a89a3.jpg,480,640,non-person,11,33,88,151
person_320_jpg.rf.2dd48188733e6324e22d2a3efa6fdc7f.jpg,640,480,person,323,144,455,474
person_320_jpg.rf.2dd48188733e6324e22d2a3efa6fdc7f.jpg,640,480,person,262,122,359,428
person_320_jpg.rf.2dd48188733e6324e22d2a3efa6fdc7f.jpg,640,480,person,476,126,514,226
person_and_bike_065_jpg.rf.2f876eb83b4043bb5c3530f86fa7cd8d.jpg,640,480,person,204,35,322,317
person_and_bike_065_jpg.rf.2f876eb83b4043bb5c3530f86fa7cd8d.jpg,640,480,non-person,431,152,577,406
person_305_jpg.rf.2e70538ccb9ba3db22764a6fe8d5584d.jpg,640,480,person,277,178,339,350
person_305_jpg.rf.2e70538ccb9ba3db22764a6fe8d5584d.jpg,640,480,person,168,187,257,434
crop_000003_jpg.rf.33357fcff40b89ca30166150970dcf92.jpg,641,496,person,315,36,433,439
crop_000003_jpg.rf.33357fcff40b89ca30166150970dcf92.jpg,641,496,non-person,529,98,598,240
person_and_bike_159_jpg.rf.3400643426bbe6badb39f37f57cec9de.jpg,640,480,person,257,60,399,451
person_and_bike_159_jpg.rf.3400643426bbe6badb39f37f57cec9de.jpg,640,480,non-person,30,220,153,466
crop001222_jpg.rf.3340da89e87780d3dfeb8b33d3ddaefb.jpg,643,765,person,256,173,394,728
crop001222_jpg.rf.3340da89e87780d3dfeb8b33d3ddaefb.jpg,643,765,person,147,129,243,324
crop001222_jpg.rf.3340da89e87780d3dfeb8b33d3ddaefb.jpg,643,765,non-person,543,159,636,341
crop001222_jpg.rf.3340da89e87780d3dfeb8b33d3ddaefb.jpg,643,765,non-person,53,339,169,614
person_248_jpg.rf.3615445318af1815671d98b7e4c15296.jpg,640,480,person,255,127,379,432
person_248_jpg.rf.3615445318af1815671d98b7e4c15296.jpg,640,480,person,369,173,484,431
person_248_jpg.rf.3615445318af1815671d98b7e4c15296.jpg,640,480,non-person,121,28,171,83
person_248_jpg.rf.3615445318af1815671d98b7e4c15296.jpg,640,480,non-person,0,64,110,292
crop001160_jpg.rf.336ca1e983a3f0b39afd6cd1903f3731.jpg,255,258,person,95,69,158,173
crop001160_jpg.rf.336ca1e983a3f0b39afd6cd1903f3731.jpg,255,258,non-person,18,37,118,152
crop001812_jpg.rf.345c5133c511582156f4d290b75916fb.jpg,546,433,person,287,152,362,365
crop001812_jpg.rf.345c5133c511582156f4d290b75916fb.jpg,546,433,person,173,187,218,343
crop001024_jpg.rf.3502b41d2440d2656abd6332fcd35794.jpg,826,976,person,315,358,530,967
crop001024_jpg.rf.3502b41d2440d2656abd6332fcd35794.jpg,826,976,non-person,60,315,235,947
crop001841_jpg.rf.34e0479499e577b3f9944907527d40c3.jpg,639,479,person,425,147,499,383
person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,640,480,person,322,116,397,343
person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,640,480,person,168,118,248,294
crop001275_jpg.rf.346ac5de807b2978abcf8dc48931eaf3.jpg,445,687,person,171,177,323,530
crop001275_jpg.rf.346ac5de807b2978abcf8dc48931eaf3.jpg,445,687,non-person,373,309,445,415
person_009_jpg.rf.36abbcd1b89709b220252fb0db5c1b14.jpg,480,640,person,172,73,321,597
person_009_jpg.rf.36abbcd1b89709b220252fb0db5c1b14.jpg,480,640,non-person,11,91,140,489
person_and_bike_124_jpg.rf.371e1d7ace08374aee02434f494b03df.jpg,640,480,person,279,164,343,326
person_and_bike_124_jpg.rf.371e1d7ace08374aee02434f494b03df.jpg,640,480,person,16,175,55,288
crop001611_jpg.rf.385c7da4c0eb0bf6c7e05b1bab224575.jpg,641,931,person,338,361,427,684
crop001611_jpg.rf.385c7da4c0eb0bf6c7e05b1bab224575.jpg,641,931,person,253,385,324,662
crop001611_jpg.rf.385c7da4c0eb0bf6c7e05b1bab224575.jpg,641,931,non-person,67,145,422,346
crop001611_jpg.rf.385c7da4c0eb0bf6c7e05b1bab224575.jpg,641,931,non-person,25,492,222,865
person_315_jpg.rf.398b2743b81596621ebb9dcb3df6d959.jpg,640,480,person,334,203,410,393
person_315_jpg.rf.398b2743b81596621ebb9dcb3df6d959.jpg,640,480,person,472,187,523,329
person_315_jpg.rf.398b2743b81596621ebb9dcb3df6d959.jpg,640,480,person,517,185,576,332
person_315_jpg.rf.398b2743b81596621ebb9dcb3df6d959.jpg,640,480,non-person,222,150,325,401
person_315_jpg.rf.398b2743b81596621ebb9dcb3df6d959.jpg,640,480,non-person,442,51,505,185
person_315_jpg.rf.398b2743b81596621ebb9dcb3df6d959.jpg,640,480,non-person,27,162,180,434
crop001686_jpg.rf.39d4f4622f287845ae3109754c6b4eb7.jpg,176,257,person,72,102,100,168
person_254_jpg.rf.3444194b4887a33746346f2687b57c24.jpg,640,480,person,273,128,350,366
person_254_jpg.rf.3444194b4887a33746346f2687b57c24.jpg,640,480,person,207,109,289,385
person_254_jpg.rf.3444194b4887a33746346f2687b57c24.jpg,640,480,person,389,184,451,377
person_209_jpg.rf.35b5b85cdff859f60c811c8b777ffe99.jpg,640,480,person,223,147,310,384
person_209_jpg.rf.35b5b85cdff859f60c811c8b777ffe99.jpg,640,480,person,320,145,412,475
crop_000607_jpg.rf.36ca02df6120ac93a415c706b7d49f99.jpg,878,714,person,224,92,415,637
crop_000607_jpg.rf.36ca02df6120ac93a415c706b7d49f99.jpg,878,714,person,571,63,773,703
crop001672_jpg.rf.3380c828bb5b1f86bf047b4c3d7fe205.jpg,690,957,person,254,266,420,775
crop001051_jpg.rf.360e1f7f3a84a96fef6f38dfb0452c81.jpg,725,976,person,213,266,362,637
crop001051_jpg.rf.360e1f7f3a84a96fef6f38dfb0452c81.jpg,725,976,person,151,267,256,494
crop001051_jpg.rf.360e1f7f3a84a96fef6f38dfb0452c81.jpg,725,976,non-person,301,2,635,182
crop001051_jpg.rf.360e1f7f3a84a96fef6f38dfb0452c81.jpg,725,976,non-person,213,650,447,976
person_232_jpg.rf.39f83290c948d698c2e303249e004dec.jpg,640,480,person,193,12,357,451
person_232_jpg.rf.39f83290c948d698c2e303249e004dec.jpg,640,480,person,362,67,475,456
person_232_jpg.rf.39f83290c948d698c2e303249e004dec.jpg,640,480,person,41,77,102,233
person_289_jpg.rf.38231ae02de25bb3202c59e5e1f396e4.jpg,640,480,person,333,173,396,418
person_289_jpg.rf.38231ae02de25bb3202c59e5e1f396e4.jpg,640,480,person,268,164,342,439
crop001818_jpg.rf.36d4ba1dc5e27b2c7a3f672c0b238bf6.jpg,275,473,person,60,151,118,325
person_and_bike_042_jpg.rf.36d7684d4e8af70a67610f1dc55e44f3.jpg,640,480,person,298,45,417,396
person_and_bike_042_jpg.rf.36d7684d4e8af70a67610f1dc55e44f3.jpg,640,480,non-person,127,121,367,421
crop001057_jpg.rf.35c73c7bc40e5a3920424c889fbf4b45.jpg,532,623,person,245,188,319,437
crop001057_jpg.rf.35c73c7bc40e5a3920424c889fbf4b45.jpg,532,623,non-person,90,307,233,564
person_169_jpg.rf.3a3a87ee6dba2334497fbd96f32e27a3.jpg,640,480,person,277,130,392,398
person_169_jpg.rf.3a3a87ee6dba2334497fbd96f32e27a3.jpg,640,480,person,178,125,274,407
person_117_jpg.rf.3a9d50983575a6c8d344665e3636ac81.jpg,480,640,person,169,152,332,569
person_089_jpg.rf.3af37127c9e6256eff44732cfd4134fb.jpg,480,640,person,180,168,303,483
person_089_jpg.rf.3af37127c9e6256eff44732cfd4134fb.jpg,480,640,non-person,361,178,473,494
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,person,234,235,398,723
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,person,379,206,549,723
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,person,547,221,728,738
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,person,722,278,924,753
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,person,888,291,1096,764
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,non-person,1088,80,1272,366
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,non-person,31,489,301,743
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,non-person,190,38,286,270
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,non-person,966,191,1037,337
crop001007_jpg.rf.3856bb1a7d1ebb6b977ad7639d38f3d5.jpg,1272,767,non-person,1192,420,1248,476
person_296_jpg.rf.3a75b9cc90a0e4271713053dd9933bc4.jpg,640,480,person,226,122,317,449
crop001276_jpg.rf.3aebf1ad54b21d9c8645ff714fa05bbd.jpg,586,918,person,208,170,429,857
crop001276_jpg.rf.3aebf1ad54b21d9c8645ff714fa05bbd.jpg,586,918,non-person,62,29,159,282
crop_000608_jpg.rf.9f3425a44e45e0a1b6839ffd042a4477.jpg,368,469,person,123,124,247,388
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,904,217,959,426
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,1003,207,1044,329
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,961,218,996,323
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,856,206,891,331
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,665,215,757,538
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,555,196,649,535
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,406,252,488,588
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,293,153,427,575
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,180,186,287,565
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,504,181,567,427
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,1055,218,1093,335
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,1093,220,1126,338
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,1003,207,1044,329
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,961,218,996,323
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,person,856,206,891,331
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,447,55,551,175
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,785,416,890,623
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,779,7,925,143
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,593,3,654,61
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,977,14,1186,171
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,154,5,242,159
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,318,41,418,144
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,54,367,140,512
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,55,8,172,301
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,798,259,860,340
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,667,34,855,164
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,1159,183,1205,222
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,506,0,559,79
crop001616_jpg.rf.aa055a1faefa627c96f996e5371acbe2.jpg,1247,626,non-person,824,1,916,61
crop001615_jpg.rf.9f17622d546c8853a350f7d20820f356.jpg,841,748,person,236,269,336,556
crop001615_jpg.rf.9f17622d546c8853a350f7d20820f356.jpg,841,748,non-person,234,0,421,165
crop001108_jpg.rf.aa1304d1e1325a32cd5e1380ea0090b7.jpg,547,589,person,170,176,287,447
crop001108_jpg.rf.aa1304d1e1325a32cd5e1380ea0090b7.jpg,547,589,non-person,19,82,140,314
